Date,Source,Site ID,POC,CO,Units,AQI,Local Site Name,Daily Obs Count,Percent Complete,AQS Parameter Code,AQS Parameter Description,Method Code,CBSA Code,CBSA Name,State FIPS Code,State,County FIPS Code,County,Site Latitude,Site Longitude
03/22/2021,AQS,360810125,1,0.8,ppm,9,Queens College Near Road,16,67,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.739264,-73.817694
03/23/2021,AQS,360810125,1,0.3,ppm,3,Queens College Near Road,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.739264,-73.817694
03/24/2021,AQS,360810125,1,0.4,ppm,5,Queens College Near Road,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.739264,-73.817694
03/25/2021,AQS,360810125,1,0.4,ppm,5,Queens College Near Road,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.739264,-73.817694
03/26/2021,AQS,360810125,1,0.3,ppm,3,Queens College Near Road,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.739264,-73.817694
03/27/2021,AQS,360810125,1,0.3,ppm,3,Queens College Near Road,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.739264,-73.817694
03/28/2021,AQS,360810125,1,0.2,ppm,2,Queens College Near Road,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.739264,-73.817694
03/29/2021,AQS,360810125,1,0.4,ppm,5,Queens College Near Road,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.739264,-73.817694
03/30/2021,AQS,360810125,1,0.6,ppm,7,Queens College Near Road,17,71,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.739264,-73.817694
03/31/2021,AQS,360810125,1,0.2,ppm,2,Queens College Near Road,23,96,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.739264,-73.817694
04/01/2021,AQS,360810125,1,0.3,ppm,3,Queens College Near Road,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.739264,-73.817694
04/02/2021,AQS,360810125,1,0.3,ppm,3,Queens College Near Road,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.739264,-73.817694
04/03/2021,AQS,360810125,1,0.4,ppm,5,Queens College Near Road,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.739264,-73.817694
04/04/2021,AQS,360810125,1,0.4,ppm,5,Queens College Near Road,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.739264,-73.817694
04/05/2021,AQS,360810125,1,0.4,ppm,5,Queens College Near Road,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.739264,-73.817694
04/06/2021,AQS,360810125,1,0.5,ppm,6,Queens College Near Road,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.739264,-73.817694
04/07/2021,AQS,360810125,1,0.5,ppm,6,Queens College Near Road,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.739264,-73.817694
04/08/2021,AQS,360810125,1,0.5,ppm,6,Queens College Near Road,15,63,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.739264,-73.817694
04/09/2021,AQS,360810125,1,0.2,ppm,2,Queens College Near Road,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.739264,-73.817694
04/10/2021,AQS,360810125,1,0.2,ppm,2,Queens College Near Road,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.739264,-73.817694
04/11/2021,AQS,360810125,1,0.3,ppm,3,Queens College Near Road,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.739264,-73.817694
04/12/2021,AQS,360810125,1,0.4,ppm,5,Queens College Near Road,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.739264,-73.817694
04/13/2021,AQS,360810125,1,0.3,ppm,3,Queens College Near Road,13,54,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.739264,-73.817694
04/14/2021,AQS,360810125,1,0.4,ppm,5,Queens College Near Road,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.739264,-73.817694
04/15/2021,AQS,360810125,1,0.3,ppm,3,Queens College Near Road,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.739264,-73.817694
04/16/2021,AQS,360810125,1,0.3,ppm,3,Queens College Near Road,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.739264,-73.817694
04/17/2021,AQS,360810125,1,0.4,ppm,5,Queens College Near Road,16,67,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.739264,-73.817694
04/18/2021,AQS,360810125,1,0.4,ppm,5,Queens College Near Road,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.739264,-73.817694
04/19/2021,AQS,360810125,1,1,ppm,11,Queens College Near Road,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.739264,-73.817694
04/20/2021,AQS,360810125,1,0.3,ppm,3,Queens College Near Road,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.739264,-73.817694
04/21/2021,AQS,360810125,1,0.2,ppm,2,Queens College Near Road,15,63,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.739264,-73.817694
04/22/2021,AQS,360810125,1,0.2,ppm,2,Queens College Near Road,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.739264,-73.817694
04/23/2021,AQS,360810125,1,0.2,ppm,2,Queens College Near Road,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.739264,-73.817694
04/24/2021,AQS,360810125,1,0.3,ppm,3,Queens College Near Road,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.739264,-73.817694
04/25/2021,AQS,360810125,1,0.3,ppm,3,Queens College Near Road,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.739264,-73.817694
04/26/2021,AQS,360810125,1,0.3,ppm,3,Queens College Near Road,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.739264,-73.817694
04/27/2021,AQS,360810125,1,0.3,ppm,3,Queens College Near Road,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.739264,-73.817694
04/28/2021,AQS,360810125,1,0.4,ppm,5,Queens College Near Road,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.739264,-73.817694
04/29/2021,AQS,360810125,1,0.5,ppm,6,Queens College Near Road,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.739264,-73.817694
04/30/2021,AQS,360810125,1,0.2,ppm,2,Queens College Near Road,16,67,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.739264,-73.817694
05/01/2021,AQS,360810125,1,0.2,ppm,2,Queens College Near Road,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.739264,-73.817694
05/02/2021,AQS,360810125,1,0.3,ppm,3,Queens College Near Road,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.739264,-73.817694
05/03/2021,AQS,360810125,1,0.4,ppm,5,Queens College Near Road,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.739264,-73.817694
05/04/2021,AQS,360810125,1,0.4,ppm,5,Queens College Near Road,18,75,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.739264,-73.817694
05/05/2021,AQS,360810125,1,0.4,ppm,5,Queens College Near Road,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.739264,-73.817694
05/06/2021,AQS,360810125,1,0.4,ppm,5,Queens College Near Road,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.739264,-73.817694
05/07/2021,AQS,360810125,1,0.4,ppm,5,Queens College Near Road,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.739264,-73.817694
05/08/2021,AQS,360810125,1,0.3,ppm,3,Queens College Near Road,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.739264,-73.817694
05/09/2021,AQS,360810125,1,0.3,ppm,3,Queens College Near Road,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.739264,-73.817694
05/10/2021,AQS,360810125,1,0.4,ppm,5,Queens College Near Road,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.739264,-73.817694
05/11/2021,AQS,360810125,1,0.4,ppm,5,Queens College Near Road,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.739264,-73.817694
05/12/2021,AQS,360810125,1,0.4,ppm,5,Queens College Near Road,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.739264,-73.817694
05/13/2021,AQS,360810125,1,0.4,ppm,5,Queens College Near Road,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.739264,-73.817694
05/14/2021,AQS,360810125,1,0.4,ppm,5,Queens College Near Road,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.739264,-73.817694
05/15/2021,AQS,360810125,1,0.5,ppm,6,Queens College Near Road,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.739264,-73.817694
05/16/2021,AQS,360810125,1,0.3,ppm,3,Queens College Near Road,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.739264,-73.817694
05/17/2021,AQS,360810125,1,0.6,ppm,7,Queens College Near Road,18,75,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.739264,-73.817694
05/18/2021,AQS,360810125,1,0.3,ppm,3,Queens College Near Road,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.739264,-73.817694
05/19/2021,AQS,360810125,1,0.4,ppm,5,Queens College Near Road,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.739264,-73.817694
05/20/2021,AQS,360810125,1,0.3,ppm,3,Queens College Near Road,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.739264,-73.817694
05/21/2021,AQS,360810125,1,0.3,ppm,3,Queens College Near Road,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.739264,-73.817694
05/22/2021,AQS,360810125,1,0.5,ppm,6,Queens College Near Road,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.739264,-73.817694
05/23/2021,AQS,360810125,1,0.4,ppm,5,Queens College Near Road,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.739264,-73.817694
05/24/2021,AQS,360810125,1,0.2,ppm,2,Queens College Near Road,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.739264,-73.817694
05/25/2021,AQS,360810125,1,0.1,ppm,1,Queens College Near Road,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.739264,-73.817694
05/26/2021,AQS,360810125,1,0.2,ppm,2,Queens College Near Road,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.739264,-73.817694
05/27/2021,AQS,360810125,1,0.3,ppm,3,Queens College Near Road,18,75,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.739264,-73.817694
05/28/2021,AQS,360810125,1,0.3,ppm,3,Queens College Near Road,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.739264,-73.817694
05/29/2021,AQS,360810125,1,0.2,ppm,2,Queens College Near Road,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.739264,-73.817694
05/30/2021,AQS,360810125,1,0.2,ppm,2,Queens College Near Road,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.739264,-73.817694
05/31/2021,AQS,360810125,1,0.3,ppm,3,Queens College Near Road,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.739264,-73.817694
06/01/2021,AQS,360810125,1,0.7,ppm,8,Queens College Near Road,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.739264,-73.817694
06/02/2021,AQS,360810125,1,0.3,ppm,3,Queens College Near Road,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.739264,-73.817694
06/03/2021,AQS,360810125,1,0.2,ppm,2,Queens College Near Road,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.739264,-73.817694
06/04/2021,AQS,360810125,1,0.3,ppm,3,Queens College Near Road,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.739264,-73.817694
06/05/2021,AQS,360810125,1,0.3,ppm,3,Queens College Near Road,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.739264,-73.817694
06/06/2021,AQS,360810125,1,0.2,ppm,2,Queens College Near Road,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.739264,-73.817694
06/07/2021,AQS,360810125,1,0.3,ppm,3,Queens College Near Road,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.739264,-73.817694
06/08/2021,AQS,360810125,1,0.4,ppm,5,Queens College Near Road,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.739264,-73.817694
06/09/2021,AQS,360810125,1,0.4,ppm,5,Queens College Near Road,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.739264,-73.817694
06/10/2021,AQS,360810125,1,0.3,ppm,3,Queens College Near Road,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.739264,-73.817694
06/11/2021,AQS,360810125,1,0.3,ppm,3,Queens College Near Road,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.739264,-73.817694
06/12/2021,AQS,360810125,1,0.3,ppm,3,Queens College Near Road,15,63,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.739264,-73.817694
06/13/2021,AQS,360810125,1,0.2,ppm,2,Queens College Near Road,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.739264,-73.817694
06/14/2021,AQS,360810125,1,0.1,ppm,1,Queens College Near Road,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.739264,-73.817694
06/15/2021,AQS,360810125,1,0.3,ppm,3,Queens College Near Road,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.739264,-73.817694
06/16/2021,AQS,360810125,1,0.3,ppm,3,Queens College Near Road,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.739264,-73.817694
06/17/2021,AQS,360810125,1,0.3,ppm,3,Queens College Near Road,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.739264,-73.817694
06/18/2021,AQS,360810125,1,0.2,ppm,2,Queens College Near Road,18,75,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.739264,-73.817694
06/19/2021,AQS,360810125,1,0.2,ppm,2,Queens College Near Road,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.739264,-73.817694
06/20/2021,AQS,360810125,1,0.3,ppm,3,Queens College Near Road,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.739264,-73.817694
06/21/2021,AQS,360810125,1,0.2,ppm,2,Queens College Near Road,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.739264,-73.817694
06/22/2021,AQS,360810125,1,0.3,ppm,3,Queens College Near Road,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.739264,-73.817694
06/23/2021,AQS,360810125,1,0.2,ppm,2,Queens College Near Road,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.739264,-73.817694
06/24/2021,AQS,360810125,1,0.3,ppm,3,Queens College Near Road,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.739264,-73.817694
06/25/2021,AQS,360810125,1,0.2,ppm,2,Queens College Near Road,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.739264,-73.817694
06/26/2021,AQS,360810125,1,0.1,ppm,1,Queens College Near Road,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.739264,-73.817694
06/27/2021,AQS,360810125,1,0.1,ppm,1,Queens College Near Road,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.739264,-73.817694
06/28/2021,AQS,360810125,1,0.2,ppm,2,Queens College Near Road,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.739264,-73.817694
06/29/2021,AQS,360810125,1,0.2,ppm,2,Queens College Near Road,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.739264,-73.817694
06/30/2021,AQS,360810125,1,0.2,ppm,2,Queens College Near Road,17,71,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.739264,-73.817694
07/01/2021,AQS,360810125,1,0.3,ppm,3,Queens College Near Road,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.739264,-73.817694
07/02/2021,AQS,360810125,1,0.2,ppm,2,Queens College Near Road,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.739264,-73.817694
07/03/2021,AQS,360810125,1,0.2,ppm,2,Queens College Near Road,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.739264,-73.817694
07/04/2021,AQS,360810125,1,0.2,ppm,2,Queens College Near Road,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.739264,-73.817694
07/05/2021,AQS,360810125,1,0.4,ppm,5,Queens College Near Road,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.739264,-73.817694
07/06/2021,AQS,360810125,1,0.2,ppm,2,Queens College Near Road,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.739264,-73.817694
07/07/2021,AQS,360810125,1,0.3,ppm,3,Queens College Near Road,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.739264,-73.817694
07/08/2021,AQS,360810125,1,0.3,ppm,3,Queens College Near Road,17,71,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.739264,-73.817694
07/09/2021,AQS,360810125,1,0.3,ppm,3,Queens College Near Road,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.739264,-73.817694
07/10/2021,AQS,360810125,1,0.4,ppm,5,Queens College Near Road,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.739264,-73.817694
07/11/2021,AQS,360810125,1,0.2,ppm,2,Queens College Near Road,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.739264,-73.817694
07/12/2021,AQS,360810125,1,0.3,ppm,3,Queens College Near Road,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.739264,-73.817694
07/13/2021,AQS,360810125,1,0.3,ppm,3,Queens College Near Road,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.739264,-73.817694
07/14/2021,AQS,360810125,1,0.3,ppm,3,Queens College Near Road,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.739264,-73.817694
07/15/2021,AQS,360810125,1,0.4,ppm,5,Queens College Near Road,17,71,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.739264,-73.817694
07/16/2021,AQS,360810125,1,0.3,ppm,3,Queens College Near Road,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.739264,-73.817694
07/17/2021,AQS,360810125,1,0.6,ppm,7,Queens College Near Road,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.739264,-73.817694
07/18/2021,AQS,360810125,1,0.2,ppm,2,Queens College Near Road,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.739264,-73.817694
07/19/2021,AQS,360810125,1,0.3,ppm,3,Queens College Near Road,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.739264,-73.817694
07/20/2021,AQS,360810125,1,0.6,ppm,7,Queens College Near Road,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.739264,-73.817694
07/21/2021,AQS,360810125,1,0.6,ppm,7,Queens College Near Road,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.739264,-73.817694
07/22/2021,AQS,360810125,1,0.5,ppm,6,Queens College Near Road,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.739264,-73.817694
07/23/2021,AQS,360810125,1,0.4,ppm,5,Queens College Near Road,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.739264,-73.817694
07/24/2021,AQS,360810125,1,0.6,ppm,7,Queens College Near Road,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.739264,-73.817694
07/25/2021,AQS,360810125,1,0.2,ppm,2,Queens College Near Road,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.739264,-73.817694
07/26/2021,AQS,360810125,1,0.6,ppm,7,Queens College Near Road,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.739264,-73.817694
07/27/2021,AQS,360810125,1,0.7,ppm,8,Queens College Near Road,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.739264,-73.817694
07/28/2021,AQS,360810125,1,0.4,ppm,5,Queens College Near Road,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.739264,-73.817694
07/29/2021,AQS,360810125,1,0.2,ppm,2,Queens College Near Road,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.739264,-73.817694
07/30/2021,AQS,360810125,1,0.3,ppm,3,Queens College Near Road,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.739264,-73.817694
07/31/2021,AQS,360810125,1,0.2,ppm,2,Queens College Near Road,17,71,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.739264,-73.817694
08/01/2021,AQS,360810125,1,0.3,ppm,3,Queens College Near Road,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.739264,-73.817694
08/02/2021,AQS,360810125,1,0.3,ppm,3,Queens College Near Road,24,100,42101,Carbon monoxide,593,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.739264,-73.817694
